"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"28921" "36980_1" 1 1 1 0 1 1
"28922" "36981_1" 1 1 1 0 1 1
"28923" "36982_1" 1 3 3 0 1 2.33333333333333
"28924" "36983_1" 1 1 1 0 1 1
"28925" "36984_3" 3 3 3 0 1 1
"28926" "36985_47" 47 137 119 18 0.868613138686131 2.14893617021277
"28927" "36986_2" 2 2 2 0 1 1
"28928" "36987_1" 1 1 1 0 1 1
"28929" "36988_1" 1 1 1 0 1 1
"28930" "36989_1" 1 21 21 0 1 14.3333333333333
"28931" "3699_37" 37 61 59 2 0.967213114754098 1.41441441441441
"28932" "36990_19" 19 38 37 1 0.973684210526316 1.64912280701754
"28933" "36991_1" 1 4 4 0 1 3
"28934" "36992_43" 43 51 51 0 1 1.12403100775194
"28935" "36993_1" 1 1 1 0 1 1
"28936" "36994_50" 50 50 50 0 1 1
"28937" "36995_33" 33 33 33 0 1 1
"28938" "36996_1" 1 1 1 0 1 1
"28939" "36998_1" 1 9 9 0 1 6.33333333333333
"28940" "36999_20" 20 20 20 0 1 1
"28941" "37_36" 36 301 218 83 0.724252491694352 5.13888888888889
"28942" "370_2" 2 2 2 0 1 1
"28943" "3700_2" 2 136 70 66 0.514705882352941 34.6666666666667
"28944" "37000_42" 42 43 43 0 1 1.01587301587302
"28945" "37001_3" 3 44 44 0 1 10.1111111111111
"28946" "37002_1" 1 1 1 0 1 1
"28947" "37003_1" 1 1 1 0 1 1
"28948" "37004_1" 1 1 1 0 1 1
"28949" "37005_1" 1 2 2 0 1 1.66666666666667
"28950" "37006_1" 1 1 1 0 1 1
"28951" "37007_1" 1 1 1 0 1 1
"28952" "37008_1" 1 52 52 0 1 35
"28953" "37009_1" 1 9 8 1 0.888888888888889 6
"28954" "3701_8" 8 26 26 0 1 2.5
"28955" "37010_1" 1 1 1 0 1 1
"28956" "37011_43" 43 44 44 0 1 1.01550387596899
"28957" "37012_1" 1 31 31 0 1 21
"28958" "37013_1" 1 2 2 0 1 1.66666666666667
"28959" "37014_42" 42 42 42 0 1 1
"28960" "37015_1" 1 1 1 0 1 1
"28961" "37016_2" 2 2 2 0 1 1
"28962" "37017_3" 3 70 67 3 0.957142857142857 15.5555555555556
"28963" "37018_1" 1 6 6 0 1 4.33333333333333
"28964" "37019_1" 1 3 3 0 1 2.33333333333333
"28965" "3702_1" 1 1 1 0 1 1
"28966" "37020_2" 2 96 61 35 0.635416666666667 26.5
"28967" "37021_1" 1 21 21 0 1 14.3333333333333
"28968" "37022_3" 3 40 40 0 1 9.22222222222222
"28969" "37023_1" 1 1 1 0 1 1
"28970" "37024_1" 1 1 1 0 1 1
"28971" "37025_1" 1 1 1 0 1 1
"28972" "37026_1" 1 1 1 0 1 1
"28973" "37027_1" 1 1 1 0 1 1
"28974" "37028_36" 36 64 64 0 1 1.51851851851852
"28975" "37029_1" 1 1 1 0 1 1
"28976" "3703_1" 1 1 1 0 1 1
"28977" "37030_1" 1 8 8 0 1 5.66666666666667
"28978" "37031_1" 1 46 46 0 1 31
"28979" "37032_1" 1 36 36 0 1 24.3333333333333
"28980" "37033_34" 34 36 36 0 1 1.03921568627451
"28981" "37034_38" 38 39 39 0 1 1.01754385964912
"28982" "37035_5" 5 63 63 0 1 8.73333333333333
"28983" "37036_1" 1 2 2 0 1 1.66666666666667
"28984" "37037_17" 17 45 45 0 1 2.09803921568627
"28985" "37038_20" 20 20 20 0 1 1
"28986" "37039_23" 23 25 25 0 1 1.05797101449275
"28987" "3704_1" 1 2 2 0 1 1.66666666666667
"28988" "37040_5" 5 6 6 0 1 1.13333333333333
"28989" "37041_1" 1 17 17 0 1 11.6666666666667
"28990" "37042_1" 1 1 1 0 1 1
"28991" "37043_1" 1 2 2 0 1 1.66666666666667
"28992" "37045_4" 4 197 125 72 0.634517766497462 27.1666666666667
"28993" "37046_3" 3 4 4 0 1 1.22222222222222
"28994" "37047_1" 1 48 48 0 1 32.3333333333333
"28995" "37048_1" 1 1 1 0 1 1
"28996" "37049_38" 38 39 39 0 1 1.01754385964912
"28997" "3705_1" 1 48 48 0 1 32.3333333333333
"28998" "37050_1" 1 48 48 0 1 32.3333333333333
"28999" "37051_2" 2 2 2 0 1 1
"29000" "37052_1" 1 2 2 0 1 1.66666666666667
"29001" "37053_29" 29 77 71 6 0.922077922077922 2.03448275862069
"29002" "37054_2" 2 2 2 0 1 1
"29003" "37055_25" 25 47 47 0 1 1.58666666666667
"29004" "37056_1" 1 2 2 0 1 1.66666666666667
"29005" "37057_2" 2 3 3 0 1 1.33333333333333
"29006" "37058_1" 1 197 119 78 0.604060913705584 105.666666666667
"29007" "37059_4" 4 4 4 0 1 1
"29008" "3706_36" 36 43 43 0 1 1.12962962962963
"29009" "37060_1" 1 1 1 0 1 1
"29010" "37061_38" 38 44 44 0 1 1.10526315789474
"29011" "37062_1" 1 3 3 0 1 2.33333333333333
"29012" "37063_60" 60 60 60 0 1 1
"29013" "37064_1" 1 2 2 0 1 1.66666666666667
"29014" "37065_1" 1 1 1 0 1 1
"29015" "37066_2" 2 2 2 0 1 1
"29016" "37067_1" 1 3 3 0 1 2.33333333333333
"29017" "37068_1" 1 1 1 0 1 1
"29018" "37069_2" 2 2 2 0 1 1
"29019" "3707_4" 4 37 37 0 1 6.5
"29020" "37070_1" 1 1 1 0 1 1
"29021" "37071_1" 1 1 1 0 1 1
"29022" "37072_23" 23 136 99 37 0.727941176470588 3.73913043478261
"29023" "37073_1" 1 49 49 0 1 33
"29024" "37074_1" 1 1 1 0 1 1
"29025" "37075_4" 4 5 5 0 1 1.16666666666667
"29026" "37076_2" 2 3 3 0 1 1.33333333333333
"29027" "37077_2" 2 2 2 0 1 1
"29028" "37078_4" 4 28 28 0 1 5
"29029" "37079_2" 2 4 4 0 1 1.66666666666667
"29030" "3708_1" 1 1 1 0 1 1
"29031" "37080_2" 2 2 2 0 1 1
"29032" "37082_3" 3 3 3 0 1 1
"29033" "37083_46" 46 47 47 0 1 1.01449275362319
"29034" "37084_7" 7 7 7 0 1 1
"29035" "37085_43" 43 44 44 0 1 1.01550387596899
"29036" "37086_2" 2 3 3 0 1 1.33333333333333
"29037" "37087_1" 1 1 1 0 1 1
"29038" "37089_2" 2 2 2 0 1 1
"29039" "3709_1" 1 1 1 0 1 1
"29040" "37090_12" 12 12 12 0 1 1
"29041" "37091_1" 1 1 1 0 1 1
"29042" "37092_1" 1 1 1 0 1 1
"29043" "37093_1" 1 1 1 0 1 1
"29044" "37094_1" 1 1 1 0 1 1
"29045" "37095_2" 2 2 2 0 1 1
"29046" "37096_45" 45 50 49 1 0.98 1.06666666666667
"29047" "37097_38" 38 49 46 3 0.938775510204082 1.16666666666667
"29048" "37098_1" 1 1 1 0 1 1
"29049" "37099_1" 1 1 1 0 1 1
"29050" "3710_1" 1 1 1 0 1 1
"29051" "37101_50" 50 51 51 0 1 1.01333333333333
"29052" "37102_1" 1 1 1 0 1 1
"29053" "37103_2" 2 109 100 9 0.917431192660551 35.1666666666667
"29054" "37104_1" 1 1 1 0 1 1
"29055" "37105_1" 1 1 1 0 1 1
"29056" "37106_18" 18 22 22 0 1 1.14814814814815
"29057" "37107_1" 1 3 3 0 1 2.33333333333333
"29058" "37108_1" 1 1 1 0 1 1
"29059" "37109_1" 1 2 2 0 1 1.66666666666667
"29060" "3711_29" 29 75 75 0 1 2.05747126436782
"29061" "37110_47" 47 148 139 9 0.939189189189189 2.36879432624113
"29062" "37111_1" 1 2 2 0 1 1.66666666666667
"29063" "37112_1" 1 48 48 0 1 32.3333333333333
"29064" "37113_1" 1 1 1 0 1 1
"29065" "37114_2" 2 2 2 0 1 1
"29066" "37115_2" 2 275 189 86 0.687272727272727 77.6666666666667
"29067" "37116_1" 1 1 1 0 1 1
"29068" "37118_44" 44 46 46 0 1 1.03030303030303
"29069" "37119_26" 26 43 43 0 1 1.43589743589744
"29070" "3712_1" 1 1 1 0 1 1
"29071" "37120_1" 1 1 1 0 1 1
"29072" "37121_1" 1 3 2 1 0.666666666666667 2
"29073" "37122_1" 1 1 1 0 1 1
"29074" "37123_1" 1 1 1 0 1 1
"29075" "37124_1" 1 1 1 0 1 1
"29076" "37125_1" 1 1 1 0 1 1
"29077" "37126_1" 1 1 1 0 1 1
"29078" "37127_2" 2 9 9 0 1 3.33333333333333
"29079" "37128_5" 5 6 6 0 1 1.13333333333333
"29080" "37129_27" 27 81 79 2 0.975308641975309 2.30864197530864
"29081" "3713_1" 1 46 46 0 1 31
"29082" "37130_32" 32 37 37 0 1 1.10416666666667
"29083" "37131_4" 4 5 5 0 1 1.16666666666667
"29084" "37132_1" 1 200 188 12 0.94 129.666666666667
"29085" "37133_34" 34 150 139 11 0.926666666666667 3.16666666666667
"29086" "37134_15" 15 15 15 0 1 1
"29087" "37136_14" 14 40 40 0 1 2.23809523809524
"29088" "37137_1" 1 4 4 0 1 3
"29089" "37138_51" 51 52 52 0 1 1.01307189542484
"29090" "3714_4" 4 4 4 0 1 1
"29091" "37140_1" 1 1 1 0 1 1
"29092" "37141_1" 1 1 1 0 1 1
"29093" "37142_7" 7 8 8 0 1 1.0952380952381
"29094" "37143_3" 3 3 3 0 1 1
"29095" "37144_1" 1 28 28 0 1 19
"29096" "37145_1" 1 1 1 0 1 1
"29097" "37146_43" 43 47 47 0 1 1.06201550387597
"29098" "37147_2" 2 467 303 164 0.648822269807281 128.666666666667
"29099" "37148_2" 2 2 2 0 1 1
"29100" "37149_44" 44 49 49 0 1 1.07575757575758
"29101" "3715_2" 2 2 2 0 1 1
"29102" "37150_1" 1 70 69 1 0.985714285714286 46.6666666666667
"29103" "37151_1" 1 1 1 0 1 1
"29104" "37153_1" 1 107 102 5 0.953271028037383 70
"29105" "37154_1" 1 1 1 0 1 1
"29106" "37155_2" 2 3 3 0 1 1.33333333333333
"29107" "37156_1" 1 1 1 0 1 1
"29108" "37157_1" 1 1 1 0 1 1
"29109" "37158_1" 1 1 1 0 1 1
"29110" "37159_44" 44 46 46 0 1 1.03030303030303
"29111" "3716_2" 2 2 2 0 1 1
"29112" "37160_1" 1 1 1 0 1 1
"29113" "37161_22" 22 23 23 0 1 1.03030303030303
"29114" "37162_1" 1 1 1 0 1 1
"29115" "37163_2" 2 2 2 0 1 1
"29116" "37164_1" 1 1 1 0 1 1
"29117" "37165_1" 1 1 1 0 1 1
"29118" "37166_2" 2 46 46 0 1 15.6666666666667
"29119" "37167_2" 2 152 79 73 0.519736842105263 38.8333333333333
"29120" "37168_1" 1 1 1 0 1 1
"29121" "37169_7" 7 7 7 0 1 1
"29122" "3717_47" 47 201 132 69 0.656716417910448 2.69503546099291
"29123" "37170_1" 1 3 3 0 1 2.33333333333333
"29124" "37172_1" 1 1 1 0 1 1
"29125" "37174_21" 21 23 23 0 1 1.06349206349206
"29126" "37175_1" 1 22 22 0 1 15
"29127" "37176_39" 39 40 40 0 1 1.01709401709402
"29128" "37177_2" 2 4 4 0 1 1.66666666666667
"29129" "37178_4" 4 4 4 0 1 1
"29130" "37179_2" 2 51 51 0 1 17.3333333333333
"29131" "3718_2" 2 2 2 0 1 1
"29132" "37180_26" 26 38 38 0 1 1.30769230769231
"29133" "37181_1" 1 1 1 0 1 1
"29134" "37182_1" 1 1 1 0 1 1
"29135" "37183_1" 1 1 1 0 1 1
"29136" "37184_2" 2 2 2 0 1 1
"29137" "37185_2" 2 11 11 0 1 4
"29138" "37186_1" 1 1 1 0 1 1
"29139" "37187_1" 1 1 1 0 1 1
"29140" "37188_1" 1 1 1 0 1 1
"29141" "37189_1" 1 1 1 0 1 1
"29142" "3719_2" 2 2 2 0 1 1
"29143" "37190_1" 1 421 253 168 0.600950118764846 225
"29144" "37191_1" 1 1 1 0 1 1
"29145" "37192_42" 42 46 46 0 1 1.06349206349206
"29146" "37193_3" 3 3 3 0 1 1
"29147" "37194_4" 4 4 4 0 1 1
"29148" "37195_13" 13 35 35 0 1 2.12820512820513
"29149" "37196_33" 33 33 33 0 1 1
"29150" "37197_3" 3 3 3 0 1 1
"29151" "37198_1" 1 1 1 0 1 1
"29152" "37199_2" 2 22 22 0 1 7.66666666666667
"29153" "372_15" 15 46 46 0 1 2.37777777777778
"29154" "3720_2" 2 2 2 0 1 1
"29155" "37200_1" 1 1 1 0 1 1
"29156" "37201_1" 1 1 1 0 1 1
"29157" "37202_2" 2 2 2 0 1 1
"29158" "37203_1" 1 1 1 0 1 1
"29159" "37204_43" 43 43 43 0 1 1
"29160" "37205_1" 1 1 1 0 1 1
"29161" "37206_1" 1 39 39 0 1 26.3333333333333
"29162" "37207_1" 1 1 1 0 1 1
"29163" "37208_1" 1 5 2 3 0.4 2.66666666666667
"29164" "37209_45" 45 47 47 0 1 1.02962962962963
"29165" "3721_1" 1 1 1 0 1 1
"29166" "37210_1" 1 1 1 0 1 1
"29167" "37211_1" 1 12 12 0 1 8.33333333333333
"29168" "37212_61" 61 73 73 0 1 1.13114754098361
"29169" "37213_3" 3 29 29 0 1 6.77777777777778
"29170" "37214_1" 1 1 1 0 1 1
"29171" "37215_1" 1 1 1 0 1 1
"29172" "37216_2" 2 7 5 2 0.714285714285714 2.33333333333333
"29173" "37217_1" 1 1 1 0 1 1
"29174" "37218_1" 1 1 1 0 1 1
"29175" "37219_1" 1 53 53 0 1 35.6666666666667
"29176" "3722_1" 1 9 9 0 1 6.33333333333333
"29177" "37220_1" 1 1 1 0 1 1
"29178" "37221_1" 1 1 1 0 1 1
"29179" "37222_1" 1 4 4 0 1 3
"29180" "37223_1" 1 1 1 0 1 1
"29181" "37224_21" 21 21 21 0 1 1
"29182" "37225_4" 4 4 4 0 1 1
"29183" "37226_1" 1 2 2 0 1 1.66666666666667
"29184" "37227_2" 2 3 3 0 1 1.33333333333333
"29185" "37228_2" 2 2 2 0 1 1
"29186" "37229_46" 46 86 86 0 1 1.57971014492754
"29187" "3723_38" 38 39 39 0 1 1.01754385964912
"29188" "37230_1" 1 2 2 0 1 1.66666666666667
"29189" "37231_1" 1 2 2 0 1 1.66666666666667
"29190" "37232_4" 4 4 4 0 1 1
"29191" "37233_1" 1 1 1 0 1 1
"29192" "37234_4" 4 4 4 0 1 1
"29193" "37235_7" 7 7 7 0 1 1
"29194" "37236_1" 1 1 1 0 1 1
"29195" "37237_37" 37 61 58 3 0.950819672131147 1.40540540540541
"29196" "37238_2" 2 3 3 0 1 1.33333333333333
"29197" "37239_5" 5 5 5 0 1 1
"29198" "3724_2" 2 27 27 0 1 9.33333333333333
"29199" "37240_5" 5 5 5 0 1 1
"29200" "37241_2" 2 2 2 0 1 1
"29201" "37242_1" 1 1 1 0 1 1
"29202" "37243_2" 2 4 4 0 1 1.66666666666667
"29203" "37244_1" 1 65 65 0 1 43.6666666666667
"29204" "37245_1" 1 3 3 0 1 2.33333333333333
"29205" "37246_2" 2 2 2 0 1 1
"29206" "37247_25" 25 25 25 0 1 1
"29207" "37248_9" 9 35 35 0 1 2.92592592592593
"29208" "37249_2" 2 144 140 4 0.972222222222222 47.6666666666667
"29209" "3725_4" 4 4 4 0 1 1
"29210" "37250_27" 27 46 46 0 1 1.46913580246914
"29211" "37251_24" 24 47 47 0 1 1.63888888888889
"29212" "37252_44" 44 45 45 0 1 1.01515151515152
"29213" "37253_3" 3 12 12 0 1 3
"29214" "37254_1" 1 2 2 0 1 1.66666666666667
"29215" "37255_1" 1 3 3 0 1 2.33333333333333
"29216" "37256_1" 1 1 1 0 1 1
"29217" "37257_1" 1 1 1 0 1 1
"29218" "37258_5" 5 364 274 90 0.752747252747253 42.8666666666667
"29219" "37259_7" 7 7 7 0 1 1
"29220" "3726_1" 1 1 1 0 1 1
"29221" "37260_1" 1 1 1 0 1 1
"29222" "37261_1" 1 2 2 0 1 1.66666666666667
"29223" "37262_1" 1 1 1 0 1 1
"29224" "37263_1" 1 20 20 0 1 13.6666666666667
"29225" "37264_2" 2 2 2 0 1 1
"29226" "37265_1" 1 1 1 0 1 1
"29227" "37266_1" 1 34 34 0 1 23
"29228" "37267_3" 3 42 42 0 1 9.66666666666667
"29229" "37268_1" 1 1 1 0 1 1
"29230" "37269_1" 1 1 1 0 1 1
"29231" "3727_33" 33 40 39 1 0.975 1.13131313131313
"29232" "37270_1" 1 1 1 0 1 1
"29233" "37271_2" 2 3 3 0 1 1.33333333333333
"29234" "37272_2" 2 41 41 0 1 14
"29235" "37273_1" 1 1 1 0 1 1
"29236" "37274_1" 1 1 1 0 1 1
"29237" "37275_1" 1 1 1 0 1 1
"29238" "37276_33" 33 213 144 69 0.676056338028169 3.93939393939394
"29239" "37277_42" 42 58 58 0 1 1.25396825396825
"29240" "37278_2" 2 2 2 0 1 1
"29241" "37279_41" 41 46 46 0 1 1.08130081300813
"29242" "3728_15" 15 54 54 0 1 2.73333333333333
"29243" "37280_49" 49 233 160 73 0.686695278969957 3.00680272108844
"29244" "37281_3" 3 3 3 0 1 1
"29245" "37282_38" 38 41 41 0 1 1.05263157894737
"29246" "37283_4" 4 50 50 0 1 8.66666666666667
"29247" "37284_49" 49 50 50 0 1 1.01360544217687
"29248" "37285_1" 1 3 3 0 1 2.33333333333333
"29249" "37286_2" 2 3 3 0 1 1.33333333333333
"29250" "37287_1" 1 1 1 0 1 1
"29251" "37288_1" 1 1 1 0 1 1
"29252" "37289_5" 5 5 5 0 1 1
"29253" "3729_1" 1 1 1 0 1 1
"29254" "37291_4" 4 5 5 0 1 1.16666666666667
"29255" "37292_35" 35 36 36 0 1 1.01904761904762
"29256" "37293_10" 10 42 42 0 1 3.13333333333333
"29257" "37294_1" 1 1 1 0 1 1
"29258" "37295_1" 1 1 1 0 1 1
"29259" "37296_1" 1 1 1 0 1 1
"29260" "37297_1" 1 2 2 0 1 1.66666666666667
"29261" "37298_4" 4 7 7 0 1 1.5
"29262" "37299_5" 5 5 5 0 1 1
"29263" "373_2" 2 9 9 0 1 3.33333333333333
"29264" "3730_1" 1 1 1 0 1 1
"29265" "37300_1" 1 1 1 0 1 1
"29266" "37301_1" 1 2 2 0 1 1.66666666666667
"29267" "37302_1" 1 17 17 0 1 11.6666666666667
"29268" "37303_2" 2 2 2 0 1 1
"29269" "37304_1" 1 1 1 0 1 1
"29270" "37305_1" 1 1 1 0 1 1
"29271" "37306_1" 1 1 1 0 1 1
"29272" "37307_1" 1 1 1 0 1 1
"29273" "37308_22" 22 22 22 0 1 1
"29274" "37309_50" 50 51 51 0 1 1.01333333333333
"29275" "3731_1" 1 1 1 0 1 1
"29276" "37310_1" 1 1 1 0 1 1
"29277" "37311_1" 1 14 13 1 0.928571428571429 9.33333333333333
"29278" "37312_43" 43 179 108 71 0.603351955307263 2.55813953488372
"29279" "37313_2" 2 250 171 79 0.684 70.5
"29280" "37314_26" 26 28 28 0 1 1.05128205128205
"29281" "37315_1" 1 192 119 73 0.619791666666667 104
"29282" "37316_36" 36 42 42 0 1 1.11111111111111
"29283" "37317_1" 1 1 1 0 1 1
"29284" "37318_2" 2 2 2 0 1 1
"29285" "37319_13" 13 42 37 5 0.880952380952381 2.35897435897436
"29286" "3732_2" 2 3 3 0 1 1.33333333333333
"29287" "37320_1" 1 1 1 0 1 1
"29288" "37321_1" 1 1 1 0 1 1
"29289" "37322_5" 5 5 5 0 1 1
"29290" "37323_3" 3 50 49 1 0.98 11.3333333333333
"29291" "37324_7" 7 9 7 2 0.777777777777778 1.0952380952381
"29292" "37325_1" 1 19 19 0 1 13
"29293" "37326_59" 59 282 203 79 0.719858156028369 3.07344632768362
"29294" "37327_4" 4 5 5 0 1 1.16666666666667
"29295" "37329_48" 48 49 49 0 1 1.01388888888889
"29296" "3733_1" 1 1 1 0 1 1
"29297" "37330_16" 16 66 65 1 0.984848484848485 3.0625
"29298" "37331_4" 4 5 5 0 1 1.16666666666667
"29299" "37332_1" 1 24 24 0 1 16.3333333333333
"29300" "37333_1" 1 1 1 0 1 1
"29301" "37334_1" 1 1 1 0 1 1
"29302" "37335_40" 40 47 47 0 1 1.11666666666667
"29303" "37336_2" 2 2 2 0 1 1
"29304" "37337_1" 1 1 1 0 1 1
"29305" "37338_2" 2 47 47 0 1 16
"29306" "37339_36" 36 219 149 70 0.680365296803653 3.74074074074074
"29307" "3734_1" 1 2 1 1 0.5 1.33333333333333
"29308" "37340_2" 2 25 25 0 1 8.66666666666667
"29309" "37341_8" 8 8 8 0 1 1
"29310" "37342_1" 1 31 31 0 1 21
"29311" "37343_1" 1 1 1 0 1 1
"29312" "37344_1" 1 1 1 0 1 1
"29313" "37345_41" 41 41 41 0 1 1
"29314" "37346_1" 1 1 1 0 1 1
"29315" "37347_9" 9 9 9 0 1 1
"29316" "37348_1" 1 1 1 0 1 1
"29317" "37349_1" 1 1 1 0 1 1
"29318" "3735_2" 2 2 2 0 1 1
"29319" "37350_51" 51 52 52 0 1 1.01307189542484
"29320" "37351_2" 2 2 2 0 1 1
"29321" "37352_1" 1 1 1 0 1 1
"29322" "37353_48" 48 48 48 0 1 1
"29323" "37355_1" 1 53 53 0 1 35.6666666666667
"29324" "37356_7" 7 24 24 0 1 2.61904761904762
"29325" "37357_52" 52 69 63 6 0.91304347826087 1.17948717948718
"29326" "37358_1" 1 1 1 0 1 1
"29327" "3736_1" 1 1 1 0 1 1
"29328" "37360_2" 2 15 14 1 0.933333333333333 5.16666666666667
"29329" "37361_2" 2 2 2 0 1 1
"29330" "37362_2" 2 3 3 0 1 1.33333333333333
"29331" "37363_1" 1 16 16 0 1 11
"29332" "37364_1" 1 2 2 0 1 1.66666666666667
"29333" "37365_30" 30 250 178 72 0.712 5.08888888888889
"29334" "37366_2" 2 51 51 0 1 17.3333333333333
"29335" "37367_1" 1 1 1 0 1 1
"29336" "37368_3" 3 3 3 0 1 1
"29337" "37369_2" 2 2 2 0 1 1
"29338" "3737_1" 1 1 1 0 1 1
"29339" "37370_1" 1 1 1 0 1 1
"29340" "37371_1" 1 1 1 0 1 1
"29341" "37372_3" 3 3 3 0 1 1
"29342" "37373_2" 2 2 2 0 1 1
"29343" "37374_1" 1 1 1 0 1 1
"29344" "37375_34" 34 34 34 0 1 1
"29345" "37376_1" 1 1 1 0 1 1
"29346" "37377_17" 17 133 92 41 0.691729323308271 4.74509803921569
"29347" "37378_1" 1 1 1 0 1 1
"29348" "37379_1" 1 1 1 0 1 1
"29349" "3738_1" 1 1 1 0 1 1
"29350" "37380_55" 55 59 59 0 1 1.04848484848485
"29351" "37381_1" 1 1 1 0 1 1
"29352" "37382_1" 1 12 8 4 0.666666666666667 7
"29353" "37383_1" 1 1 1 0 1 1
"29354" "37384_1" 1 4 4 0 1 3
"29355" "37385_1" 1 1 1 0 1 1
"29356" "37386_41" 41 70 70 0 1 1.47154471544715
"29357" "37387_3" 3 3 3 0 1 1
"29358" "37388_3" 3 50 50 0 1 11.4444444444444
"29359" "37389_2" 2 2 2 0 1 1
"29360" "3739_1" 1 2 2 0 1 1.66666666666667
"29361" "37390_1" 1 2 2 0 1 1.66666666666667
"29362" "37391_40" 40 55 55 0 1 1.25
"29363" "37392_4" 4 4 4 0 1 1
"29364" "37393_15" 15 15 15 0 1 1
"29365" "37394_37" 37 128 123 5 0.9609375 2.59459459459459
"29366" "37395_2" 2 2 2 0 1 1
"29367" "37396_1" 1 46 46 0 1 31
"29368" "37397_1" 1 1 1 0 1 1
"29369" "37398_36" 36 40 40 0 1 1.07407407407407
"29370" "37399_1" 1 1 1 0 1 1
"29371" "374_1" 1 2 2 0 1 1.66666666666667
"29372" "3740_1" 1 1 1 0 1 1
"29373" "37400_2" 2 2 2 0 1 1
"29374" "37401_1" 1 1 1 0 1 1
"29375" "37402_1" 1 1 1 0 1 1
"29376" "37403_2" 2 66 66 0 1 22.3333333333333
"29377" "37404_2" 2 6 5 1 0.833333333333333 2.16666666666667
"29378" "37405_1" 1 1 1 0 1 1
"29379" "37406_27" 27 35 35 0 1 1.19753086419753
"29380" "37407_1" 1 1 1 0 1 1
"29381" "37408_4" 4 4 4 0 1 1
"29382" "37409_1" 1 2 2 0 1 1.66666666666667
"29383" "3741_6" 6 6 6 0 1 1
"29384" "37410_1" 1 1 1 0 1 1
"29385" "37411_2" 2 3 3 0 1 1.33333333333333
"29386" "37412_32" 32 40 40 0 1 1.16666666666667
"29387" "37413_1" 1 1 1 0 1 1
"29388" "37414_3" 3 5 5 0 1 1.44444444444444
"29389" "37415_2" 2 2 2 0 1 1
"29390" "37416_1" 1 1 1 0 1 1
"29391" "37417_2" 2 2 2 0 1 1
"29392" "37420_2" 2 140 66 74 0.471428571428571 34.6666666666667
"29393" "37421_10" 10 10 10 0 1 1
"29394" "37422_1" 1 1 1 0 1 1
"29395" "37423_1" 1 1 1 0 1 1
"29396" "37424_3" 3 9 8 1 0.888888888888889 2.22222222222222
"29397" "37425_1" 1 1 1 0 1 1
"29398" "37426_1" 1 1 1 0 1 1
"29399" "37427_1" 1 45 45 0 1 30.3333333333333
"29400" "37428_38" 38 40 40 0 1 1.03508771929825
"29401" "37429_1" 1 1 1 0 1 1
"29402" "3743_7" 7 7 7 0 1 1
"29403" "37430_35" 35 38 38 0 1 1.05714285714286
"29404" "37431_1" 1 1 1 0 1 1
"29405" "37432_2" 2 7 7 0 1 2.66666666666667
"29406" "37433_33" 33 35 35 0 1 1.04040404040404
"29407" "37434_1" 1 40 40 0 1 27
"29408" "37435_2" 2 47 45 2 0.957446808510638 15.6666666666667
"29409" "37436_1" 1 1 1 0 1 1
"29410" "37437_1" 1 1 1 0 1 1
"29411" "37438_1" 1 1 1 0 1 1
"29412" "37439_9" 9 44 44 0 1 3.59259259259259
"29413" "3744_1" 1 1 1 0 1 1
"29414" "37440_5" 5 10 7 3 0.7 1.46666666666667
"29415" "37441_1" 1 1 1 0 1 1
"29416" "37442_2" 2 48 48 0 1 16.3333333333333
"29417" "37443_2" 2 2 2 0 1 1
"29418" "37444_1" 1 5 5 0 1 3.66666666666667
"29419" "37445_1" 1 1 1 0 1 1
"29420" "37446_1" 1 1 1 0 1 1
"29421" "37447_1" 1 1 1 0 1 1
"29422" "37448_43" 43 61 59 2 0.967213114754098 1.26356589147287
"29423" "37449_8" 8 54 54 0 1 4.83333333333333
"29424" "3745_1" 1 1 1 0 1 1
"29425" "37450_1" 1 1 1 0 1 1
"29426" "37451_2" 2 2 2 0 1 1
"29427" "37452_45" 45 57 56 1 0.982456140350877 1.17037037037037
"29428" "37453_1" 1 2 2 0 1 1.66666666666667
"29429" "37454_9" 9 29 27 2 0.931034482758621 2.40740740740741
"29430" "37455_1" 1 1 1 0 1 1
"29431" "37456_1" 1 1 1 0 1 1
"29432" "37457_2" 2 6 5 1 0.833333333333333 2.16666666666667
"29433" "37458_4" 4 4 4 0 1 1
"29434" "37459_1" 1 1 1 0 1 1
"29435" "3746_1" 1 3 2 1 0.666666666666667 2
"29436" "37460_1" 1 1 1 0 1 1
"29437" "37461_1" 1 19 19 0 1 13
"29438" "37462_34" 34 42 42 0 1 1.15686274509804
"29439" "37463_1" 1 38 38 0 1 25.6666666666667
"29440" "37464_2" 2 24 24 0 1 8.33333333333333
"29441" "37465_51" 51 53 53 0 1 1.02614379084967
"29442" "37466_1" 1 1 1 0 1 1
"29443" "37467_11" 11 36 36 0 1 2.51515151515152
"29444" "37468_2" 2 423 267 156 0.631205673758865 115.333333333333
"29445" "37469_8" 8 129 60 69 0.465116279069767 8.20833333333333
"29446" "3747_1" 1 1 1 0 1 1
"29447" "37470_5" 5 5 5 0 1 1
"29448" "37471_1" 1 1 1 0 1 1
"29449" "37472_1" 1 1 1 0 1 1
"29450" "37473_1" 1 1 1 0 1 1
"29451" "37475_1" 1 1 1 0 1 1
"29452" "37476_30" 30 58 57 1 0.982758620689655 1.61111111111111
"29453" "37477_21" 21 107 101 6 0.94392523364486 3.63492063492063
